_id,中标时间,项目名称,中标金额(万元),中标公司,城市,中标年份,中标月份
6523fe01e56a2f842023b79f,2023-09-28,崔村镇真顺村千亩果园循环道路修复及景观提升工程,320.0,北京绿佳杰园林工程有限公司,北京,2023,9
6523fe01e56a2f842023b7a0,2023-09-28,大兴区2023年全龄友好公园改造提升项目,564.0,北京安海之弋园林古建工程有限公司,北京,2023,9
6523fe01e56a2f842023b7a1,2023-09-28,房山区长阳镇06、07街区棚户区改造土地开发六片区项目(FS10-0107-0032地块)园林景观工程,857.0,北京路桥海威园林绿化有限公司,北京,2023,9
6523fe01e56a2f842023b7a2,2023-09-28,房山区长阳镇06、07街区棚户区改造土地开发五片区项目(FS10-0107-0046地块)(46-1#住宅楼等10项)园林景观工程,1065.0,北京市园林设计工程有限公司,北京,2023,9
6523fe01e56a2f842023b7a3,2023-09-28,金融街街道绿化养护服务项目（二次）,189.0,北京天赐美景园林绿化工程有限公司,北京,2023,9
6523fe01e56a2f842023b7a4,2023-09-28,平谷区东高村镇造林绿化项目,130.0,北京凯云市政工程有限公司,北京,2023,9
6523fe01e56a2f842023b7a5,2023-09-28,温榆河公园周边环境整治（黄港公园南路）项目工程,125.0,北京弘坤建设集团有限公司,北京,2023,9
6523fe01e56a2f842023b7a6,2023-09-28,中央财政森林质量提升补助,125.0,北京常流水林业开发有限公司,北京,2023,9
6523fe01e56a2f842023b7a7,2023-09-28,紫竹院地区绿化提升应急工程园林绿化工程,191.0,北京天龙世杰廷美建筑工程有限公司,北京,2023,9
6523fe01e56a2f842023b7a8,2023-09-27,2023-2024年通州区城区绿地养护项目(01包）,2262.0,北京市首发天人生态景观有限公司,北京,2023,9
6523fe01e56a2f842023b7a9,2023-09-27,2023-2024年通州区城区绿地养护项目(02包）,819.0,北京缘艺晟园林绿化有限公司,北京,2023,9
6523fe01e56a2f842023b7aa,2023-09-27,2023-2024年通州区城区绿地养护项目(03包）,242.0,北京市京发园林绿化有限公司,北京,2023,9
6523fe01e56a2f842023b7ab,2023-09-27,2023-2024年通州区城区绿地养护项目(04包）,879.0,北京创佳生态环境集团有限公司,北京,2023,9
6523fe01e56a2f842023b7ac,2023-09-27,2023-2024年通州区城区绿地养护项目(05包）,764.0,北京运河风景园林绿化有限公司,北京,2023,9
6523fe01e56a2f842023b7ad,2023-09-27,2023-2024年通州区城区绿地养护项目(06包）,7613.0,北京金都园林绿化有限责任公司,北京,2023,9
6523fe01e56a2f842023b7ae,2023-09-27,2023-2024年通州区城区绿地养护项目(07包）,1603.0,北京京石园景有限公司,北京,2023,9
6523fe01e56a2f842023b7af,2023-09-27,2023-2024年通州区城区绿地养护项目(08包）,774.0,北京瑞景园生态环境工程有限公司,北京,2023,9
6523fe01e56a2f842023b7b0,2023-09-27,2023-2024年通州区城区绿地养护项目(09包）,693.0,北京丁土园林绿化工程有限公司,北京,2023,9
6523fe01e56a2f842023b7b1,2023-09-27,2023-2024年通州区城区绿地养护项目(10包）,7776.0,北京市花木有限公司,北京,2023,9
6523fe01e56a2f842023b7b2,2023-09-27,2023-2024年通州区城区绿地养护项目(11包）,830.0,北京永乐店园林绿化养护有限公司,北京,2023,9
6523fe01e56a2f842023b7b3,2023-09-27,2023-2024年通州区城区绿地养护项目(12包）,2063.0,北京京彩弘景生态建设有限公司,北京,2023,9
6523fe01e56a2f842023b7b4,2023-09-27,2023-2024年通州区城区绿地养护项目(13包）,238.0,北京路桥海威园林绿化有限公司,北京,2023,9
6523fe01e56a2f842023b7b5,2023-09-27,2023-2024年通州区城区绿地养护项目(14包）,1803.0,北京绿京华生态园林股份有限公司,北京,2023,9
6523fe01e56a2f842023b7b6,2023-09-27,2023-2024年通州区城区绿地养护项目(15包）,768.0,世纪一方园林工程(北京)有限公司,北京,2023,9
6523fe01e56a2f842023b7b7,2023-09-27,2023-2024年通州区城区绿地养护项目(16包）,551.0,北京绿茵大地园林绿化工程有限公司,北京,2023,9
6523fe01e56a2f842023b7b8,2023-09-27,昌平区平原生态林养护管理项目第01包,1419.0,北京安盛生态园林有限公司,北京,2023,9
6523fe01e56a2f842023b7b9,2023-09-27,昌平区平原生态林养护管理项目第02包,1126.0,北京丰顺卉园园林绿化工程有限公司,北京,2023,9
6523fe01e56a2f842023b7ba,2023-09-27,昌平区平原生态林养护管理项目第03包,709.0,北京瀚海易林园林绿化工程有限公司,北京,2023,9
6523fe01e56a2f842023b7bb,2023-09-27,昌平区平原生态林养护管理项目第04包,1340.0,北京市园林设计工程有限公司,北京,2023,9
6523fe01e56a2f842023b7bc,2023-09-27,昌平区平原生态林养护管理项目第05包,995.0,中基博业(北京)建筑工程有限公司,北京,2023,9
6523fe01e56a2f842023b7bd,2023-09-27,昌平区平原生态林养护管理项目第06包,534.0,北京京林园林集团有限公司,北京,2023,9
6523fe01e56a2f842023b7be,2023-09-27,昌平区平原生态林养护管理项目第07包,2021.0,北京市花木有限公司,北京,2023,9
6523fe01e56a2f842023b7bf,2023-09-27,昌平区平原生态林养护管理项目第08包,705.0,世纪山水（北京）园林绿化有限公司,北京,2023,9
6523fe01e56a2f842023b7c0,2023-09-27,昌平区平原生态林养护管理项目第09包,1375.0,北京永安园林绿化有限责任公司,北京,2023,9
6523fe01e56a2f842023b7c1,2023-09-27,昌平区平原生态林养护管理项目第10包,748.0,北京绿美园林工程有限责任公司,北京,2023,9
6523fe01e56a2f842023b7c2,2023-09-27,昌平区平原生态林养护管理项目第11包,721.0,北京市美昌然园林工程有限责任公司,北京,2023,9
6523fe01e56a2f842023b7c3,2023-09-27,昌平区平原生态林养护管理项目第12包,533.0,北京美景源园林绿化有限公司,北京,2023,9
6523fe01e56a2f842023b7c4,2023-09-27,昌平区平原生态林养护管理项目第13包,1271.0,北京三元绿化工程有限公司,北京,2023,9
6523fe01e56a2f842023b7c5,2023-09-27,昌平区平原生态林养护管理项目第14包,964.0,北京市美昌然园林工程有限责任公司,北京,2023,9
6523fe01e56a2f842023b7c6,2023-09-27,昌平区平原生态林养护管理项目第15包,816.0,北京永安园林绿化有限责任公司,北京,2023,9
6523fe01e56a2f842023b7c7,2023-09-27,昌平区平原生态林养护管理项目第16包,586.0,北京国星昌建市政园林工程有限公司,北京,2023,9
6523fe01e56a2f842023b7c8,2023-09-27,昌平区平原生态林养护管理项目第17包,1080.0,北京五环清馨园林绿化有限公司,北京,2023,9
6523fe01e56a2f842023b7c9,2023-09-27,昌平区平原生态林养护管理项目第18包,869.0,北京绿佳杰园林工程有限公司,北京,2023,9
6523fe01e56a2f842023b7ca,2023-09-27,昌平区平原生态林养护管理项目第19包,1180.0,北京润安园林绿化有限公司,北京,2023,9
6523fe01e56a2f842023b7cb,2023-09-27,昌平区平原生态林养护管理项目第20包,1288.0,北京翰林生态建设有限公司,北京,2023,9
6523fe01e56a2f842023b7cc,2023-09-27,朝阜路（东城段）区域环境整治提升项目（公共空间改造）（第一包园林绿化工程）,1077.0,北京世纪经典园林绿化有限公司,北京,2023,9
6523fe01e56a2f842023b7cd,2023-09-27,念坛公园绿化养护工作第三包,104.0,北京日出枫林园林工程有限公司,北京,2023,9
6523fe01e56a2f842023b7ce,2023-09-27,念坛公园绿化养护工作第四包,104.0,北京乾建绿化工程有限公司,北京,2023,9
6523fe01e56a2f842023b7cf,2023-09-27,念坛公园绿化养护工作第五包,104.0,北京兴程市政园林绿化工程有限公司,北京,2023,9
6523fe01e56a2f842023b7d0,2023-09-27,念坛公园绿化养护工作第一包,153.0,北京市园林设计工程有限公司,北京,2023,9
6523fe01e56a2f842023b7d1,2023-09-26,2021年矿山生态修复治理(8个图斑)绿化提升项目(北京市密云区密云镇治理区)其他环保工程施工采购项目,114.0,北京森齐绿化工程有限责任公司,北京,2023,9
6523fe01e56a2f842023b7d2,2023-09-26,2023年城市副中心园林绿化地被变革试点项目,97.0,北京东方致景园林绿化工程有限公司,北京,2023,9
6523fe01e56a2f842023b7d3,2023-09-26,北京经济技术开发区河西区X91、X92、X95、X96地块绿化带景观工程（二标段）,1096.0,北京市园林设计工程有限公司,北京,2023,9
6523fe01e56a2f842023b7d4,2023-09-26,北京市海淀区上庄镇人民政府揭网见绿服务项目,123.0,北京上兴绿业园林绿化有限公司,北京,2023,9
6523fe01e56a2f842023b7d5,2023-09-26,东坝北西区域棚户区改造项目市政路网配套安置房周边道路绿化工程,1092.0,北京市园林设计工程有限公司,北京,2023,9
6523fe01e56a2f842023b7d6,2023-09-26,房山区长阳镇06、07街区棚户区改造土地开发三片区项目（FS10-0106-0023）地块园林景观工程,1576.0,北京绿迪源园林绿化有限责任公司,北京,2023,9
6523fe01e56a2f842023b7d7,2023-09-26,宽沟会议中心服务区物业管理服务项目,229.0,北京市园林绿化集团有限公司,北京,2023,9
6523fe01e56a2f842023b7d8,2023-09-26,绿化养护服务园林绿化管理服务采购项目(第二次),192.0,绿化养护服务园林绿化管理服务采购项目(第二次),北京,2023,9
6523fe01e56a2f842023b7d9,2023-09-26,西山林场管理处海淀区森林防火基础设施维护项目,252.0,北京丹青园林绿化有限责任公司,北京,2023,9
6523fe01e56a2f842023b7da,2023-09-25,2023年10月重大活动保障景观布置采购项目,303.0,北京全兴发园林绿化有限公司,北京,2023,9
6523fe01e56a2f842023b7db,2023-09-25,法海寺古树保护项目(第二次),106.0,北京运河风景园林绿化有限公司,北京,2023,9
6523fe01e56a2f842023b7dc,2023-09-25,门头沟区小微湿地保护与修复项目,539.0,北京绿艺新源建设发展有限公司,北京,2023,9
6523fe01e56a2f842023b7dd,2023-09-25,延庆区康庄镇一街村、二街村、三街村棚户区改造和环境整治项目-园林工程,2420.0,北京润安园林绿化有限公司,北京,2023,9
6523fe01e56a2f842023b7de,2023-09-25,中央财政森林保护修复支出,85.0,北京如景生态园林绿化有限公司,北京,2023,9
6523fe01e56a2f842023b7df,2023-09-22,延庆镇大气污染防治精细化管理项目（裸地治理项目）,271.0,北京夏都园林绿化有限公司,北京,2023,9
6523fe01e56a2f842023b7e0,2023-09-21,2023年北京（通州）大运河文化旅游景区（北段）及北运河（西岸）绿化养护服务项目,143.0,北京京彩弘景生态建设有限公司,北京,2023,9
6523fe01e56a2f842023b7e1,2023-09-21,京哈铁路沿线重点区域绿化工程--标段三,126.0,北京誉盈建设工程有限公司,北京,2023,9
6523fe01e56a2f842023b7e2,2023-09-21,密云区溪翁庄镇生态环境治理项目,645.0,北京溪盛绿化工程有限公司,北京,2023,9
6523fe01e56a2f842023b7e3,2023-09-21,同成街街区更新项目（2022年治理类镇街）,145.0,北京中农汇景生态环境工程有限公司,北京,2023,9
6523fe01e56a2f842023b7e4,2023-09-21,2022年湿地病虫害绿色防控技术示范推广项目,149.0,北京中农瑞景生态科技有限公司,北京,2023,9
6523fe01e56a2f842023b7e5,2023-09-19,2021年矿山生态修复治理（8个图斑）绿化提升设计项目,148.0,中创乾坤（北京）建设有限公司,北京,2023,9
6523fe01e56a2f842023b7e6,2023-09-19,2021年矿山生态修复治理（8个图斑）绿化提升项目（北京市密云区太师屯镇治理区）,2443.0,北京真水绿化工程有限公司,北京,2023,9
6523fe01e56a2f842023b7e7,2023-09-19,2023年国庆节牛街大街两侧花卉；南线阁大街、白广路二条至南线里两侧等处花卉布置（第二包）,68.0,北京碧海怡景园林绿化有限公司,北京,2023,9
6523fe01e56a2f842023b7e8,2023-09-19,2023年国庆节牛街大街两侧花卉；南线阁大街、白广路二条至南线里两侧等处花卉布置（第一包）,49.0,北京顺欣恒艺园林绿化工程有限公司,北京,2023,9
6523fe01e56a2f842023b7e9,2023-09-19,中央财政森林质量提升补助,99.0,北京如景生态园林绿化有限公司,北京,2023,9
6523fe01e56a2f842023b7ea,2023-09-18,2023年城市副中心全龄友好化公园绿地改造提升工程园林绿化工程施工采购项目,1061.0,北京绿京华生态园林股份有限公司,北京,2023,9
6523fe01e56a2f842023b7eb,2023-09-18,2023年石景山区花卉布置项目（秋季）,232.0,北京天卉源绿色科技研究院有限公司,北京,2023,9
6523fe01e56a2f842023b7ec,2023-09-18,大牛坊四期南侧绿地绿化建设工程,362.0,北京盛世润禾生态建设有限公司,北京,2023,9
6523fe01e56a2f842023b7ed,2023-09-18,海淀区宝山村回迁安置房地块（一期）项目园林绿化工程,1733.0,北京如景生态园林绿化有限公司,北京,2023,9
6523fe01e56a2f842023b7ee,2023-09-18,瀛海镇集体经营性建设用地YZ00-0803-0012地块（经开区国际人才社区1号地块）项目（1#专家楼（住宅）等25项）园林工程,1869.0,北京路桥诺亚方舟园林绿化有限公司,北京,2023,9
6523fe01e56a2f842023b7ef,2023-09-18,怀柔科学城中心区及周边环境整治提升工程（一标段）(二次),1503.0,北京京彩弘景生态建设有限公司,北京,2023,9
6523fe01e56a2f842023b7f0,2023-09-14,2023年古树复壮项目其他专业施工采购项目,234.0,北京金都园林绿化有限责任公司,北京,2023,9
6523fe01e56a2f842023b7f1,2023-09-14,2023年园区景观布置项目,99.0,元丁（北京）园林有限公司,北京,2023,9
6523fe01e56a2f842023b7f2,2023-09-12,昌平区创新基地C-23、C-27-1地块定向安置房项目（C2301定向安置房等51项）园林景观工程（二标段）,994.0,北京市第五建筑工程集团有限公司,北京,2023,9
6523fe01e56a2f842023b7f3,2023-09-12,昌平区创新基地C-23、C-27-1地块定向安置房项目（C2301定向安置房等51项）园林景观工程（一标段）,1142.0,北京市园林设计工程有限公司,北京,2023,9
6523fe01e56a2f842023b7f4,2023-09-12,路县故城考古遗址公园二期园林绿化工程,463.0,北京市园林古建设计研究院有限公司,北京,2023,9
6523fe01e56a2f842023b7f5,2023-09-12,公园管理中心绿地养护项目（2023年新增地块）,162.0,北京绿京华生态园林股份有限公司,北京,2023,9
6523fe01e56a2f842023b7f6,2023-09-11,2023年通州区古树名木保护服务,84.0,北京华林森茂园林绿化工程有限公司,北京,2023,9
6523fe01e56a2f842023b7f7,2023-09-11,2023年通州区古树名木保护工程,218.0,北京京彩弘景生态建设有限公司,北京,2023,9
6523fe01e56a2f842023b7f8,2023-09-11,分钟寺桥西北侧地区回迁安置房项目(3-1#住宅楼等23项)园林景观工程,805.0,北京润安园林绿化有限公司,北京,2023,9
6523fe01e56a2f842023b7f9,2023-09-11,上庄镇南沙河滨水绿廊管护项目,363.0,北京如景生态园林绿化有限公司,北京,2023,9
6523fe01e56a2f842023b7fa,2023-09-07,功碑阁登山道路绿化及环境整治项目,67.0,中城园林工程有限公司,北京,2023,9
6523fe01e56a2f842023b7fb,2023-09-07,密云区2023年林荫大道建设项目,402.0,北京市园林绿化集团有限公司,北京,2023,9
6523fe01e56a2f842023b7fc,2023-09-06,2023年度平原造林养护资金（汉石桥湿地区域）,349.0,北京临湖轩园林工程有限公司,北京,2023,9
6523fe01e56a2f842023b7fd,2023-09-06,丰台科技园绿化环境提升项目,154.0,北京德威碧林园林绿化工程有限公司,北京,2023,9
6523fe01e56a2f842023b7fe,2023-09-05,提升园林绿化生态碳汇功能项目其他林业服务采购项目,407.0,北京市园林绿化科学研究院,北京,2023,9
6523fe01e56a2f842023b7ff,2023-09-05,推进北京园林绿化高质量发展科技创新专项其他林业服务采购项目,679.0,北京市园林绿化科学研究院,北京,2023,9
6523fe01e56a2f842023b800,2023-09-04,房山区长阳镇04街区FS10-0104-6001等地块用地项目园林景观工程,1049.0,北京润安园林绿化有限公司,北京,2023,9
6523fe01e56a2f842023b801,2023-09-01,2023年南磨房乡平原森林质量提升试验示范区建设项目,80.0,北京窑洼湖园林绿化工程公司,北京,2023,9
6523fe01e56a2f842023b802,2023-09-26,张家口市怀来县2023 年燕山山地生态综合治理项目A包(退化林修复一标段至十标段) 五标段,137.0,张家口昌石农业开发有限公司,河北,2023,9
6523fe01e56a2f842023b803,2023-09-25,绿化精品路线提升项目三标段,179.0,唐山君盛建设工程有限公司,河北,2023,9
6523fe01e56a2f842023b804,2023-09-25,绿化精品路线提升项目二标段,72.0,唐山首阳市政工程有限公司,河北,2023,9
6523fe01e56a2f842023b805,2023-09-25,绿化精品路线提升项目四标段,194.0,滦县通达市政工程有限公司,河北,2023,9
6523fe01e56a2f842023b806,2023-09-25,绿化精品路线提升项目一标段,61.0,山东旭邦建设工程有限公司,河北,2023,9
6523fe01e56a2f842023b807,2023-09-25,绿化精品路线提升项目五标段,139.0,唐山福山建筑工程有限公司,河北,2023,9
6523fe01e56a2f842023b808,2023-09-25,张家庄镇小慈邑村村南中心大街美化绿化提升工程,29.0,河北宇投建筑工程有限责任公司,河北,2023,9
6523fe01e56a2f842023b809,2023-09-25,河北省尚义县2023年草原生态修复治理项目二标段,256.0,河北戌森建设有限公司,河北,2023,9
6523fe01e56a2f842023b80a,2023-09-25,河北省尚义县2023年草原生态修复治理项目三标段,164.0,尚义县宏盛紫金农牧开发有限公司,河北,2023,9
6523fe01e56a2f842023b80b,2023-09-25,河北省尚义县2023年草原生态修复治理项目五标段,79.0,张家口超越园林景观工程有限公司,河北,2023,9
6523fe01e56a2f842023b80c,2023-09-25,河北省尚义县2023年草原生态修复治理项目四标段,165.0,张家口艺博工程有限公司,河北,2023,9
6523fe01e56a2f842023b80d,2023-09-25,河北省尚义县2023年草原生态修复治理项目一标段,218.0,河北兴丰市政工程有限责任公司,河北,2023,9
6523fe01e56a2f842023b80e,2023-09-18,“三供一业”冀中能源峰峰集团旺峰嘉苑S3地块室外绿化工程,361.0,河北泓辰建设工程有限公司,河北,2023,9
6523fe01e56a2f842023b80f,2023-09-18,堤顶路沿线生态斑块绿化工程,1133.0,河北恒胜园林工程有限公司,河北,2023,9
6523fe01e56a2f842023b810,2023-09-14,丰宁千松坝林场2023年度林业改革发展资金造林补助项目十标段,101.0,丰宁满族自治县瀚林园林绿化工程有限公司,河北,2023,9
6523fe01e56a2f842023b811,2023-09-14,丰宁千松坝林场2023年度林业改革发展资金造林补助项目九标段,166.0,围场满族蒙古族自治县泽源林业工程有限公司,河北,2023,9
6523fe01e56a2f842023b812,2023-09-14,丰宁千松坝林场2023年度林业改革发展资金造林补助项目八标段,160.0,承德双财建筑工程有限公司,河北,2023,9
6523fe01e56a2f842023b813,2023-09-14,丰宁千松坝林场2023年度林业改革发展资金造林补助项目七标段,241.0,丰宁满族自治县丽敏园林绿化工程有限公司,河北,2023,9
6523fe01e56a2f842023b814,2023-09-14,丰宁千松坝林场2023年度林业改革发展资金造林补助项目六标段,163.0,承德储润市政工程有限公司,河北,2023,9
6523fe01e56a2f842023b815,2023-09-14,丰宁千松坝林场2023年度林业改革发展资金造林补助项目五标段,192.0,承德沐恒园林绿化工程有限公司,河北,2023,9
6523fe01e56a2f842023b816,2023-09-14,丰宁千松坝林场2023年度林业改革发展资金造林补助项目四标段,63.0,承德景福园林绿化工程有限公司,河北,2023,9
6523fe01e56a2f842023b817,2023-09-14,丰宁千松坝林场2023年度林业改革发展资金造林补助项目三标段,262.0,丰宁满族自治县森图园林绿化工程有限公司,河北,2023,9
6523fe01e56a2f842023b818,2023-09-14,丰宁千松坝林场2023年度林业改革发展资金造林补助项目二标段,200.0,承德霏霖园林绿化工程有限公司,河北,2023,9
6523fe01e56a2f842023b819,2023-09-14,丰宁千松坝林场2023年度林业改革发展资金造林补助项目一标段,85.0,丰宁满族自治县众建建筑工程有限公司,河北,2023,9
6523fe01e56a2f842023b81a,2023-09-14,怀来县2023年燕山山地生态综合治理项目林草工程施工B包（人工造林）四标段,123.0,内蒙古泽西建设有限公司,河北,2023,9
6523fe01e56a2f842023b81b,2023-09-14,张家口市太行山（河北）生态综合治理项目-蔚县2023年退化林修复（补植补造）,557.0,张家口绿宇绿化工程有限公司,河北,2023,9
6523fe01e56a2f842023b81c,2023-09-12,怀来县2023年燕山山地生态综合治理项目林草工程施工B包（人工造林）三标段,118.0,怀来县月亮岛滨湖苗木有限公司,河北,2023,9
6523fe01e56a2f842023b81d,2023-09-12,怀来县2023年燕山山地生态综合治理项目林草工程施工B包（人工造林）二标段,172.0,河北瑞琪市政工程有限公司,河北,2023,9
6523fe01e56a2f842023b81e,2023-09-12,怀来县2023年燕山山地生态综合治理项目林草工程施工B包（人工造林）一标段,165.0,张家口彬晟建筑工程有限公司,河北,2023,9
6523fe01e56a2f842023b81f,2023-09-12,怀来县2023年燕山山地生态综合治理项目林草工程施工B包（人工造林）五标段,129.0,张家口尚亿园林景观工程有限公司,河北,2023,9
6523fe01e56a2f842023b820,2023-09-12,怀来县2023年燕山山地生态综合治理项目林草工程施工B包（人工造林）六标段,57.0,张家口飞宏园林景观工程有限公司,河北,2023,9
6523fe01e56a2f842023b821,2023-09-12,怀来县2023年燕山山地生态综合治理项目林草工程施工B包（封山育林）一标段,34.0,张家口紫辰园林绿化工程有限公司,河北,2023,9
6523fe01e56a2f842023b822,2023-09-12,来县2023年燕山山地生态综合治理项目林草工程施工B包（封山育林）二标段,45.0,张家口绿健绿化养护工程有限公司,河北,2023,9
6523fe01e56a2f842023b823,2023-09-12,怀来县2023年燕山山地生态综合治理项目林草工程施工B包（草原改良）一标段,62.0,张家口中天建设工程有限公司,河北,2023,9
6523fe01e56a2f842023b824,2023-09-12,怀来县2023年燕山山地生态综合治理项目林草工程施工B包（草原改良）三标段,49.0,怀来县九江育森绿化工程有限公司,河北,2023,9
6523fe01e56a2f842023b825,2023-09-11,2023年龙源路（长宁道-北新道）道路海绵型绿化建设,1393.0,唐山贵丰建筑工程有限公司,河北,2023,9
6523fe01e56a2f842023b826,2023-09-11,张家口市怀来县2023年燕山山地生态综合治理项目A包（退化林修复十一 标段至二十标段）二十标段,68.0,张家口亿蕾园林绿化工程有限公司,河北,2023,9
6523fe01e56a2f842023b827,2023-09-11,张家口市怀来县2023年燕山山地生态综合治理项目A包（退化林修复十一标段至二十标段）十二标段,71.0,河北泰然建筑工程有限公司,河北,2023,9
6523fe01e56a2f842023b828,2023-09-11,张家口市怀来县2023年燕山山地生态综合治理项目A包（退化林修复一标段至十标段）一标段,126.0,张家口鼎泰建筑工程有限公司,河北,2023,9
6523fe01e56a2f842023b829,2023-09-11,张家口市怀来县2023年燕山山地生态综合治理项目A包（退化林修复一标段至十标段）二标段,57.0,怀来春源苗木销售有限公司,河北,2023,9
6523fe01e56a2f842023b82a,2023-09-11,张家口市怀来县2023年燕山山地生态综合治理项目A包（退化林修复一标段至十标段）四标段,129.0,山西鼎翔园林绿化有限公司,河北,2023,9
6523fe01e56a2f842023b82b,2023-09-11,张家口市怀来县2023年燕山山地生态综合治理项目A包（退化林修复一标段至十标段）五标段,137.0,河北汪林园林绿化工程有限公司,河北,2023,9
6523fe01e56a2f842023b82c,2023-09-11,张家口市怀来县2023年燕山山地生态综合治理项目A包（退化林修复一标段至十标段）六标段,123.0,怀来县岭北林业生态建设有限公司,河北,2023,9
6523fe01e56a2f842023b82d,2023-09-11,张家口市怀来县2023年燕山山地生态综合治理项目A包（退化林修复一标段至十标段）七标段,140.0,张家口逸轩市政工程有限公司,河北,2023,9
6523fe01e56a2f842023b82e,2023-09-11,张家口市怀来县2023年燕山山地生态综合治理项目A包（退化林修复一标段至十标段）八标段,86.0,河北戌森建设有限公司,河北,2023,9
6523fe01e56a2f842023b82f,2023-09-11,张家口市怀来县2023年燕山山地生态综合治理项目A包（退化林修复一标段至十标段）九标段,95.0,四川洪权建设工程有限责任公司,河北,2023,9
6523fe01e56a2f842023b830,2023-09-11,张家口市怀来县2023年燕山山地生态综合治理项目A包（退化林修复一标段至十标段）十标段,104.0,张家口城基建筑工程有限公司,河北,2023,9
6523fe01e56a2f842023b831,2023-09-11,张家口市怀来县2023年燕山山地生态综合治理项目A包（退化林修复十一标段至二十标段）十一标段,63.0,无疆建设有限公司,河北,2023,9
6523fe01e56a2f842023b832,2023-09-11,张家口市怀来县2023年燕山山地生态综合治理项目A包（退化林修复十一标段至二十标段）十三标段,77.0,怀来阔达园林绿化有限公司,河北,2023,9
6523fe01e56a2f842023b833,2023-09-11,张家口市崇礼区2023年燕山山地生态综合治理项目-林草工程,1621.0,张家口塞林林业集团有限公司,河北,2023,9
6523fe01e56a2f842023b834,2023-09-11,张家口市怀来县2023年燕山山地生态综合治理项目A包（退化林修复一标段至十标段）三标,63.0,怀来绿恒园林工程有限公司,河北,2023,9
6523fe01e56a2f842023b835,2023-09-11,张家口市怀来县2023年燕山山地生态综合治理项目A包（退化林修复十一标段至二十标段）十九标段,95.0,赤城县森安达绿化工程有限公司,河北,2023,9
6523fe01e56a2f842023b836,2023-09-11,张家口市怀来县2023年燕山山地生态综合治理项目A包（退化林修复十一标段至二十标段）十八标段,111.0,张家口亿川市政工程有限公司,河北,2023,9
6523fe01e56a2f842023b837,2023-09-11,张家口市怀来县2023年燕山山地生态综合治理项目A包（退化林修复十一标段至二十标段）十七标段,84.0,固川建设集团有限公司,河北,2023,9
6523fe01e56a2f842023b838,2023-09-11,张家口市怀来县2023年燕山山地生态综合治理项目A包（退化林修复十一标段至二十标段）十六标段,74.0,中堰易和工程有限公司,河北,2023,9
6523fe01e56a2f842023b839,2023-09-11,张家口市怀来县2023年燕山山地生态综合治理项目A包（退化林修复十一 标段至二十标段）十五标段,132.0,怀来雅北防沙绿化美化有限公司,河北,2023,9
6523fe01e56a2f842023b83a,2023-09-11,张家口市怀来县2023年燕山山地生态综合治理项目A包（退化林修复十一标段至二十标段）十四标段,148.0,张家口煜波建筑安装有限公司,河北,2023,9
6523fe01e56a2f842023b83b,2023-09-08,赤城县2023年度张家口市燕山山地生态综合治理项目林业建设工程（11标段）,20.0,河北大盈环境工程有限公司,河北,2023,9
6523fe01e56a2f842023b83c,2023-09-08,赤城县2023年度张家口市燕山山地生态综合治理项目林业建设工程施工9标段,159.0,张家口强荣建筑工程有限公司,河北,2023,9
6523fe01e56a2f842023b83d,2023-09-08,赤城县2023年度张家口市燕山山地生态综合治理项目林业建设工程施工8标段,166.0,张家口盛博园林绿化工程有限公司,河北,2023,9
6523fe01e56a2f842023b83e,2023-09-08,赤城县2023年度张家口市燕山山地生态综合治理项目林业建设工程施工7标段,157.0,张家口市宏宇园林市政工程有限公司,河北,2023,9
6523fe01e56a2f842023b83f,2023-09-08,赤城县2023年度张家口市燕山山地生态综合治理项目林业建设工程施工6标段,166.0,张家口江能建筑工程有限公司,河北,2023,9
6523fe01e56a2f842023b840,2023-09-08,赤城县2023年度张家口市燕山山地生态综合治理项目林业建设工程施工5标段,164.0,张家口通丰市政工程有限公司,河北,2023,9
6523fe01e56a2f842023b841,2023-09-08,赤城县2023年度张家口市燕山山地生态综合治理项目林业建设工程施工1标段,119.0,张家口施美园林绿化工程有限公司,河北,2023,9
6523fe01e56a2f842023b842,2023-09-08,赤城县2023年度张家口市燕山山地生态综合治理项目林业建设工程施工4标段,159.0,家口环通市政工程有限公司,河北,2023,9
6523fe01e56a2f842023b843,2023-09-08,赤城县2023年度张家口市燕山山地生态综合治理项目林业建设工程施工3标段,165.0,山西森禾园林绿化工程有限公司,河北,2023,9
6523fe01e56a2f842023b844,2023-09-08,赤城县2023年度张家口市燕山山地生态综合治理项目林业建设工程（02标段）,165.0,固川建设集团有限公司,河北,2023,9
6523fe01e56a2f842023b845,2023-09-04,南孟镇贤庄村铺装绿化工程,80.0,河北一众园林绿化工程有限公司,河北,2023,9
6523fe01e56a2f842023b846,2023-09-04,张家口市中医院诊疗能力提升项目（景观绿化工程）,293.0,张家口安泰园林景观工程股份有限公司,河北,2023,9
6523fe01e56a2f842023b847,2023-09-01,四农场富康村(南砖窑)新建出村道路及迁曹公路两侧绿化提升项目施工,327.0,唐山毅妍建筑工程有限公司,河北,2023,9
6523fe01e56a2f842023b848,2023-09-25,东丽区市政园林所2023年园林绿化应急保障项目,285.0,天津远景园林工程有限公司,天津,2023,9
6523fe01e56a2f842023b849,2023-09-25,杨柳青镇2023年绿化养管服务项目,72.0,天津市御翔绿化工程有限公司,天津,2023,9
